genre_id,item,item_label,rank_in_genre,total_sales,total_quantity,active_days
100181,30820444,"Top item 1 in Electronics category 100181 - ¥192,780, 4 units",1,192780,4,4
100181,73491240,"Top item 2 in Electronics category 100181 - ¥171,543, 1 unit",2,171543,1,1
100181,30821370,"Top item 3 in Electronics category 100181 - ¥147,046, 1 unit",3,147046,1,1
100181,69017721,"Top item 4 in Electronics category 100181 - ¥129,278, 1 unit",4,129278,1,1
100181,30822527,"Top item 5 in Electronics category 100181 - ¥114,796, 2 units",5,114796,2,2
100181,30303260,"Top item 6 in Electronics category 100181 - ¥99,500, 21 units",6,99500,21,17
100181,3885679,"Top item 7 in Electronics category 100181 - ¥72,350, 17 units",7,72350,17,17
100181,3145802,"Top item 8 in Electronics category 100181 - ¥56,160, 26 units",8,56160,26,25
100181,33164860,"Top item 9 in Electronics category 100181 - ¥49,500, 24 units",9,49500,24,21
100181,19441178,"Top item 10 in Electronics category 100181 - ¥32,562, 8 units",10,32562,8,8
100181,30303259,"Top item 11 in Electronics category 100181 - ¥29,700, 13 units",11,29700,13,11
100181,76793851,"Top item 12 in Electronics category 100181 - ¥26,308, 2 units",12,26308,2,2
100181,27757201,"Top item 13 in Electronics category 100181 - ¥25,300, 11 units",13,25300,11,8
100181,4345800,"Top item 14 in Electronics category 100181 - ¥25,200, 21 units",14,25200,21,18
100181,9670219,"Top item 15 in Electronics category 100181 - ¥16,558, 11 units",15,16558,11,11
100181,48247415,"Top item 16 in Electronics category 100181 - ¥15,000, 5 units",16,15000,5,4
100181,73748489,"Top item 17 in Electronics category 100181 - ¥12,078, 1 unit",17,12078,1,1
100181,5156873,"Top item 18 in Electronics category 100181 - ¥10,056, 5 units",18,10056,5,5
100181,66109863,"Top item 19 in Electronics category 100181 - ¥9,900, 2 units",19,9900,2,2
100181,76276373,"Top item 20 in Electronics category 100181 - ¥8,800, 1 unit",20,8800,1,1
100181,57473895,"Top item 21 in Electronics category 100181 - ¥5,600, 2 units",21,5600,2,2
100181,65779346,"Top item 22 in Electronics category 100181 - ¥3,800, 1 unit",22,3800,1,1
100487,62788478,"Top item 1 in Jewelry & accessories category 100487 - ¥2,599,520, 59 units",1,2599520,59,35
100487,44256225,"Top item 2 in Jewelry & accessories category 100487 - ¥2,590,128, 1,177 units",2,2590128,1177,100
100487,12509855,"Top item 3 in Jewelry & accessories category 100487 - ¥2,551,860, 476 units",3,2551860,476,25
100487,36498498,"Top item 4 in Jewelry & accessories category 100487 - ¥2,325,000, 205 units",4,2325000,205,109
100487,37339153,"Top item 5 in Jewelry & accessories category 100487 - ¥1,264,320, 304 units",5,1264320,304,124
100487,39925698,"Top item 6 in Jewelry & accessories category 100487 - ¥1,130,000, 164 units",6,1130000,164,79
100487,49238261,"Top item 7 in Jewelry & accessories category 100487 - ¥1,108,150, 224 units",7,1108150,224,112
100487,78039039,"Top item 8 in Jewelry & accessories category 100487 - ¥1,040,000, 1 unit",8,1040000,1,1
100487,77922734,"Top item 9 in Jewelry & accessories category 100487 - ¥990,000, 1 unit",9,990000,1,1
100487,71047456,"Top item 10 in Jewelry & accessories category 100487 - ¥966,000, 2 units",10,966000,2,2
100487,23276928,"Top item 11 in Jewelry & accessories category 100487 - ¥865,600, 264 units",11,865600,264,58
100487,30203287,"Top item 12 in Jewelry & accessories category 100487 - ¥865,600, 195 units",12,865600,195,101
100487,9726819,"Top item 13 in Jewelry & accessories category 100487 - ¥856,800, 209 units",13,856800,209,45
100487,7931997,"Top item 14 in Jewelry & accessories category 100487 - ¥806,360, 222 units",14,806360,222,40
100487,41554515,"Top item 15 in Jewelry & accessories category 100487 - ¥750,000, 5 units",15,750000,5,5
100487,55021905,"Top item 16 in Jewelry & accessories category 100487 - ¥671,580, 181 units",16,671580,181,77
100487,6167741,"Top item 17 in Jewelry & accessories category 100487 - ¥666,650, 172 units",17,666650,172,47
100487,8229956,"Top item 18 in Jewelry & accessories category 100487 - ¥623,660, 142 units",18,623660,142,36
100487,76467303,"Top item 19 in Jewelry & accessories category 100487 - ¥580,000, 1 unit",19,580000,1,1
100487,5209062,"Top item 20 in Jewelry & accessories category 100487 - ¥558,590, 148 units",20,558590,148,39
100487,50921944,"Top item 21 in Jewelry & accessories category 100487 - ¥545,810, 925 units",21,545810,925,164
100487,8881010,"Top item 22 in Jewelry & accessories category 100487 - ¥517,300, 138 units",22,517300,138,33
100487,54369473,"Top item 23 in Jewelry & accessories category 100487 - ¥513,972, 339 units",23,513972,339,133
100487,72747606,"Top item 24 in Jewelry & accessories category 100487 - ¥483,000, 1 unit",24,483000,1,1
100487,77145456,"Top item 25 in Jewelry & accessories category 100487 - ¥441,000, 1 unit",25,441000,1,1
100487,12528499,"Top item 26 in Jewelry & accessories category 100487 - ¥436,800, 91 units",26,436800,91,5
100487,8202284,"Top item 27 in Jewelry & accessories category 100487 - ¥421,800, 132 units",27,421800,132,36
100487,72331456,"Top item 28 in Jewelry & accessories category 100487 - ¥419,000, 1 unit",28,419000,1,1
100487,72822225,"Top item 29 in Jewelry & accessories category 100487 - ¥419,000, 1 unit",29,419000,1,1
100487,76505729,"Top item 30 in Jewelry & accessories category 100487 - ¥408,000, 1 unit",30,408000,1,1
100487,55022342,"Top item 31 in Jewelry & accessories category 100487 - ¥394,596, 107 units",31,394596,107,62
100487,75644005,"Top item 32 in Jewelry & accessories category 100487 - ¥386,000, 1 unit",32,386000,1,1
100487,28254233,"Top item 33 in Jewelry & accessories category 100487 - ¥385,760, 105 units",33,385760,105,36
100487,12477809,"Top item 34 in Jewelry & accessories category 100487 - ¥370,140, 91 units",34,370140,91,26
100487,69976147,"Top item 35 in Jewelry & accessories category 100487 - ¥368,000, 1 unit",35,368000,1,1
100487,62565139,"Top item 36 in Jewelry & accessories category 100487 - ¥366,300, 23 units",36,366300,23,21
100487,12592391,"Top item 37 in Jewelry & accessories category 100487 - ¥360,960, 61 units",37,360960,61,3
100487,54367019,"Top item 38 in Jewelry & accessories category 100487 - ¥359,273, 1 unit",38,359273,1,1
100487,55013615,"Top item 39 in Jewelry & accessories category 100487 - ¥343,000, 91 units",39,343000,91,65
100487,8293734,"Top item 40 in Jewelry & accessories category 100487 - ¥333,700, 101 units",40,333700,101,36
100487,72892643,"Top item 41 in Jewelry & accessories category 100487 - ¥330,000, 1 unit",41,330000,1,1
100487,38399858,"Top item 42 in Jewelry & accessories category 100487 - ¥306,170, 99 units",42,306170,99,62
100487,38441163,"Top item 43 in Jewelry & accessories category 100487 - ¥278,932, 39 units",43,278932,39,33
100487,77264793,"Top item 44 in Jewelry & accessories category 100487 - ¥275,000, 1 unit",44,275000,1,1
100487,65753145,"Top item 45 in Jewelry & accessories category 100487 - ¥269,280, 6 units",45,269280,6,4
100487,77264792,"Top item 46 in Jewelry & accessories category 100487 - ¥264,000, 1 unit",46,264000,1,1
100487,76405237,"Top item 47 in Jewelry & accessories category 100487 - ¥263,000, 1 unit",47,263000,1,1
100487,71802740,"Top item 48 in Jewelry & accessories category 100487 - ¥254,000, 1 unit",48,254000,1,1
100487,73661571,"Top item 49 in Jewelry & accessories category 100487 - ¥242,000, 1 unit",49,242000,1,1
100487,74465963,"Top item 50 in Jewelry & accessories category 100487 - ¥231,000, 1 unit",50,231000,1,1
100487,54374811,"Top item 51 in Jewelry & accessories category 100487 - ¥227,340, 147 units",51,227340,147,85
100487,71648356,"Top item 52 in Jewelry & accessories category 100487 - ¥227,000, 2 units",52,227000,2,2
100487,9422669,"Top item 53 in Jewelry & accessories category 100487 - ¥225,000, 87 units",53,225000,87,36
100487,72094783,"Top item 54 in Jewelry & accessories category 100487 - ¥225,000, 2 units",54,225000,2,2
100487,38441155,"Top item 55 in Jewelry & accessories category 100487 - ¥224,000, 14 units",55,224000,14,13
100487,70395264,"Top item 56 in Jewelry & accessories category 100487 - ¥222,200, 2 units",56,222200,2,2
100487,74559500,"Top item 57 in Jewelry & accessories category 100487 - ¥221,000, 1 unit",57,221000,1,1
100487,70666158,"Top item 58 in Jewelry & accessories category 100487 - ¥210,000, 1 unit",58,210000,1,1
100487,73857724,"Top item 59 in Jewelry & accessories category 100487 - ¥200,400, 3 units",59,200400,3,3
100487,54256104,"Top item 60 in Jewelry & accessories category 100487 - ¥180,600, 2 units",60,180600,2,1
100487,55058330,"Top item 61 in Jewelry & accessories category 100487 - ¥180,000, 33 units",61,180000,33,25
100487,75026482,"Top item 62 in Jewelry & accessories category 100487 - ¥173,600, 2 units",62,173600,2,2
100487,55013636,"Top item 63 in Jewelry & accessories category 100487 - ¥171,340, 26 units",63,171340,26,23
100487,72125999,"Top item 64 in Jewelry & accessories category 100487 - ¥168,000, 1 unit",64,168000,1,1
100487,74686646,"Top item 65 in Jewelry & accessories category 100487 - ¥168,000, 1 unit",65,168000,1,1
100487,44259655,"Top item 66 in Jewelry & accessories category 100487 - ¥164,650, 10 units",66,164650,10,9
100487,54369477,"Top item 67 in Jewelry & accessories category 100487 - ¥158,016, 127 units",67,158016,127,74
100487,72227568,"Top item 68 in Jewelry & accessories category 100487 - ¥158,000, 1 unit",68,158000,1,1
100487,38441169,"Top item 69 in Jewelry & accessories category 100487 - ¥157,108, 13 units",69,157108,13,13
100487,9596463,"Top item 70 in Jewelry & accessories category 100487 - ¥156,400, 54 units",70,156400,54,27
100487,37339301,"Top item 71 in Jewelry & accessories category 100487 - ¥154,000, 25 units",71,154000,25,22
100487,7796090,"Top item 72 in Jewelry & accessories category 100487 - ¥151,240, 56 units",72,151240,56,22
100487,37337228,"Top item 73 in Jewelry & accessories category 100487 - ¥150,500, 31 units",73,150500,31,27
100487,55013631,"Top item 74 in Jewelry & accessories category 100487 - ¥150,000, 5 units",74,150000,5,5
100487,69753349,"Top item 75 in Jewelry & accessories category 100487 - ¥147,000, 1 unit",75,147000,1,1
100992,47279363,"Top item 1 in Vitamin C - ¥173,040,315, 22,687 units",1,173040315,22687,180
100992,47279361,"Top item 2 in Vitamin C - ¥14,997,999, 5,001 units",2,14997999,5001,180
100992,72870895,"Top item 3 in Vitamin C - ¥6,494,661, 446 units",3,6494661,446,94
100992,53392049,"Top item 4 in Vitamin C - ¥1,592,420, 165 units",4,1592420,165,95
100992,72867906,"Top item 5 in Vitamin C - ¥666,000, 180 units",5,666000,180,75
100992,58856835,"Top item 6 in Vitamin C - ¥664,520, 65 units",6,664520,65,46
100992,4510118,"Top item 7 in Vitamin C - ¥511,082, 163 units",7,511082,163,45
100992,47279351,"Top item 8 in Vitamin C - ¥406,440, 60 units",8,406440,60,40
100992,4048012,"Top item 9 in Vitamin C - ¥301,980, 52 units",9,301980,52,40
100992,4035128,"Top item 10 in Vitamin C - ¥264,600, 38 units",10,264600,38,30
100992,47279335,"Top item 11 in Vitamin C - ¥259,662, 78 units",11,259662,78,56
100992,40859455,"Top item 12 in Vitamin C - ¥208,240, 32 units",12,208240,32,27
100992,35562168,"Top item 13 in Vitamin C - ¥176,610, 56 units",13,176610,56,37
100992,47279336,"Top item 14 in Vitamin C - ¥169,779, 51 units",14,169779,51,41
100992,57004073,"Top item 15 in Vitamin C - ¥141,340, 36 units",15,141340,36,27
100992,73306586,"Top item 16 in Vitamin C - ¥121,800, 23 units",16,121800,23,20
100992,47279354,"Top item 17 in Vitamin C - ¥119,490, 7 units",17,119490,7,6
100992,41167979,"Top item 18 in Vitamin C - ¥106,242, 33 units",18,106242,33,24
100992,56541443,"Top item 19 in Vitamin C - ¥104,760, 77 units",19,104760,77,58
100992,4043736,"Top item 20 in Vitamin C - ¥94,600, 10 units",20,94600,10,9
100992,47279342,"Top item 21 in Vitamin C - ¥89,166, 11 units",21,89166,11,10
100992,47279353,"Top item 22 in Vitamin C - ¥81,288, 12 units",22,81288,12,8
100992,58856838,"Top item 23 in Vitamin C - ¥80,820, 3 units",23,80820,3,3
100992,35562170,"Top item 24 in Vitamin C - ¥78,100, 54 units",24,78100,54,47
100992,47279343,"Top item 25 in Vitamin C - ¥72,954, 9 units",25,72954,9,9
100992,66940462,"Top item 26 in Vitamin C - ¥66,120, 19 units",26,66120,19,18
100992,69200642,"Top item 27 in Vitamin C - ¥65,212, 9 units",27,65212,9,4
100992,46631830,"Top item 28 in Vitamin C - ¥62,913, 40 units",28,62913,40,33
100992,38323712,"Top item 29 in Vitamin C - ¥61,740, 49 units",29,61740,49,33
100992,56541442,"Top item 30 in Vitamin C - ¥57,840, 11 units",30,57840,11,11
100992,70691878,"Top item 31 in Vitamin C - ¥54,900, 3 units",31,54900,3,3
100992,47279355,"Top item 32 in Vitamin C - ¥51,210, 3 units",32,51210,3,3
100992,35558122,"Top item 33 in Vitamin C - ¥38,890, 10 units",33,38890,10,9
100992,16990462,"Top item 34 in Vitamin C - ¥37,584, 6 units",34,37584,6,6
100992,58856837,"Top item 35 in Vitamin C - ¥35,920, 2 units",35,35920,2,2
100992,47279367,"Top item 36 in Vitamin C - ¥33,975, 9 units",36,33975,9,7
100992,16990463,"Top item 37 in Vitamin C - ¥32,226, 5 units",37,32226,5,5
100992,57004072,"Top item 38 in Vitamin C - ¥32,120, 11 units",38,32120,11,11
100992,57004071,"Top item 39 in Vitamin C - ¥31,800, 12 units",39,31800,12,11
100992,67602330,"Top item 40 in Vitamin C - ¥28,050, 2 units",40,28050,2,2
100992,47279371,"Top item 41 in Vitamin C - ¥27,882, 3 units",41,27882,3,2
100992,47279337,"Top item 42 in Vitamin C - ¥26,632, 8 units",42,26632,8,6
100992,35562167,"Top item 43 in Vitamin C - ¥26,180, 3 units",43,26180,3,3
100992,11167044,"Top item 44 in Vitamin C - ¥23,760, 4 units",44,23760,4,4
100992,69768920,"Top item 45 in Vitamin C - ¥22,680, 3 units",45,22680,3,3
100992,24505360,"Top item 46 in Vitamin C - ¥21,330, 9 units",46,21330,9,8
100992,55896214,"Top item 47 in Vitamin C - ¥19,920, 3 units",47,19920,3,3
100992,38323713,"Top item 48 in Vitamin C - ¥19,280, 4 units",48,19280,4,2
100992,4048115,"Top item 49 in Vitamin C - ¥19,100, 5 units",49,19100,5,5
100992,35562169,"Top item 50 in Vitamin C - ¥16,000, 16 units",50,16000,16,16
100992,3778141,"Top item 51 in Vitamin C - ¥15,200, 4 units",51,15200,4,4
100992,35634931,"Top item 52 in Vitamin C - ¥12,626, 4 units",52,12626,4,4
100992,56008723,"Top item 53 in Vitamin C - ¥10,380, 6 units",53,10380,6,6
100992,4064801,"Top item 54 in Vitamin C - ¥10,200, 2 units",54,10200,2,2
100992,1540288,"Top item 55 in Vitamin C - ¥8,400, 2 units",55,8400,2,2
100992,56057301,"Top item 56 in Vitamin C - ¥8,190, 3 units",56,8190,3,3
100992,16990121,"Top item 57 in Vitamin C - ¥7,400, 3 units",57,7400,3,3
100992,68722202,"Top item 58 in Vitamin C - ¥7,288, 1 unit",58,7288,1,1
100992,35558255,"Top item 59 in Vitamin C - ¥7,280, 1 unit",59,7280,1,1
100992,74772287,"Top item 60 in Vitamin C - ¥7,000, 1 unit",60,7000,1,1
100992,78243643,"Top item 61 in Vitamin C - ¥6,960, 1 unit",61,6960,1,1
100992,76873358,"Top item 62 in Vitamin C - ¥6,640, 2 units",62,6640,2,2
100992,35562166,"Top item 63 in Vitamin C - ¥6,580, 1 unit",63,6580,1,1
100992,76574668,"Top item 64 in Vitamin C - ¥5,340, 3 units",64,5340,3,3
100992,35558254,"Top item 65 in Vitamin C - ¥4,980, 1 unit",65,4980,1,1
100992,47279368,"Top item 66 in Vitamin C - ¥3,775, 1 unit",66,3775,1,1
100992,78087313,"Top item 67 in Vitamin C - ¥3,320, 1 unit",67,3320,1,1
100992,69594326,"Top item 68 in Vitamin C - ¥3,200, 1 unit",68,3200,1,1
100992,75303645,"Top item 69 in Vitamin C - ¥3,200, 1 unit",69,3200,1,1
100992,35558253,"Top item 70 in Vitamin C - ¥2,600, 1 unit",70,2600,1,1
100992,67842674,"Top item 71 in Vitamin C - ¥2,331, 2 units",71,2331,2,2
100992,56008823,"Top item 72 in Vitamin C - ¥1,720, 1 unit",72,1720,1,1
100992,76157165,"Top item 73 in Vitamin C - ¥1,506, 1 unit",73,1506,1,1
100992,55895407,"Top item 74 in Vitamin C - ¥1,500, 2 units",74,1500,2,2
100992,28651033,"Top item 75 in Vitamin C - ¥580, 1 unit",75,580,1,1
101020,46467057,"Top item 1 in Beauty & health category 101020 - ¥23,081,230, 2,618 units",1,23081230,2618,180
101020,54659183,"Top item 2 in Beauty & health category 101020 - ¥3,549,710, 2,416 units",2,3549710,2416,156
101020,54659196,"Top item 3 in Beauty & health category 101020 - ¥2,081,936, 898 units",3,2081936,898,84
101020,47076247,"Top item 4 in Beauty & health category 101020 - ¥1,395,750, 143 units",4,1395750,143,90
101020,54659242,"Top item 5 in Beauty & health category 101020 - ¥703,704, 191 units",5,703704,191,83
101020,54659182,"Top item 6 in Beauty & health category 101020 - ¥666,680, 350 units",6,666680,350,43
101020,54659345,"Top item 7 in Beauty & health category 101020 - ¥658,348, 276 units",7,658348,276,44
101020,54659283,"Top item 8 in Beauty & health category 101020 - ¥628,150, 422 units",8,628150,422,88
101020,47076254,"Top item 9 in Beauty & health category 101020 - ¥533,240, 150 units",9,533240,150,87
101020,45007973,"Top item 10 in Beauty & health category 101020 - ¥346,342, 92 units",10,346342,92,21
101020,54659290,"Top item 11 in Beauty & health category 101020 - ¥244,955, 101 units",11,244955,101,29
101020,13025346,"Top item 12 in Beauty & health category 101020 - ¥208,772, 29 units",12,208772,29,27
101020,41823649,"Top item 13 in Beauty & health category 101020 - ¥205,600, 40 units",13,205600,40,32
101020,3818531,"Top item 14 in Beauty & health category 101020 - ¥177,280, 25 units",14,177280,25,22
101020,45007971,"Top item 15 in Beauty & health category 101020 - ¥167,046, 72 units",15,167046,72,9
101020,54659184,"Top item 16 in Beauty & health category 101020 - ¥142,331, 99 units",16,142331,99,30
101020,36115791,"Top item 17 in Beauty & health category 101020 - ¥123,360, 12 units",17,123360,12,11
101020,3193019,"Top item 18 in Beauty & health category 101020 - ¥121,520, 14 units",18,121520,14,13
101020,63248948,"Top item 19 in Beauty & health category 101020 - ¥101,792, 17 units",19,101792,17,17
101020,54659187,"Top item 20 in Beauty & health category 101020 - ¥98,185, 83 units",20,98185,83,5
101020,73059965,"Top item 21 in Beauty & health category 101020 - ¥91,840, 5 units",21,91840,5,5
101020,35551863,"Top item 22 in Beauty & health category 101020 - ¥89,110, 19 units",22,89110,19,14
101020,45007972,"Top item 23 in Beauty & health category 101020 - ¥85,000, 5 units",23,85000,5,5
101020,54659244,"Top item 24 in Beauty & health category 101020 - ¥79,260, 17 units",24,79260,17,10
101020,65572960,"Top item 25 in Beauty & health category 101020 - ¥77,760, 4 units",25,77760,4,3
101020,70723282,"Top item 26 in Beauty & health category 101020 - ¥71,760, 12 units",26,71760,12,11
101020,11432619,"Top item 27 in Beauty & health category 101020 - ¥71,060, 8 units",27,71060,8,8
101020,54659195,"Top item 28 in Beauty & health category 101020 - ¥70,000, 28 units",28,70000,28,24
101020,46466994,"Top item 29 in Beauty & health category 101020 - ¥61,881, 23 units",29,61881,23,19
101020,54659282,"Top item 30 in Beauty & health category 101020 - ¥58,960, 27 units",30,58960,27,13
101020,54659245,"Top item 31 in Beauty & health category 101020 - ¥51,112, 4 units",31,51112,4,4
101020,74290648,"Top item 32 in Beauty & health category 101020 - ¥41,426, 3 units",32,41426,3,3
101020,54659291,"Top item 33 in Beauty & health category 101020 - ¥36,945, 5 units",33,36945,5,5
101020,45007975,"Top item 34 in Beauty & health category 101020 - ¥36,750, 5 units",34,36750,5,5
101020,11432628,"Top item 35 in Beauty & health category 101020 - ¥16,980, 1 unit",35,16980,1,1
101020,45007976,"Top item 36 in Beauty & health category 101020 - ¥15,750, 3 units",36,15750,3,3
101020,39439311,"Top item 37 in Beauty & health category 101020 - ¥13,450, 1 unit",37,13450,1,1
101020,54659241,"Top item 38 in Beauty & health category 101020 - ¥11,000, 4 units",38,11000,4,4
101020,58030023,"Top item 39 in Beauty & health category 101020 - ¥9,380, 1 unit",39,9380,1,1
101020,45007977,"Top item 40 in Beauty & health category 101020 - ¥9,300, 37 units",40,9300,37,25
101020,19474080,"Top item 41 in Beauty & health category 101020 - ¥9,260, 2 units",41,9260,2,2
101020,54659240,"Top item 42 in Beauty & health category 101020 - ¥7,332, 3 units",42,7332,3,3
101020,65714919,"Top item 43 in Beauty & health category 101020 - ¥7,170, 3 units",43,7170,3,3
101020,35551861,"Top item 44 in Beauty & health category 101020 - ¥7,160, 4 units",44,7160,4,3
101020,54659284,"Top item 45 in Beauty & health category 101020 - ¥6,000, 3 units",45,6000,3,3
101020,19405571,"Top item 46 in Beauty & health category 101020 - ¥4,762, 2 units",46,4762,2,2
101020,49751530,"Top item 47 in Beauty & health category 101020 - ¥4,560, 1 unit",47,4560,1,1
101020,37588925,"Top item 48 in Beauty & health category 101020 - ¥4,498, 1 unit",48,4498,1,1
101020,54659197,"Top item 49 in Beauty & health category 101020 - ¥3,889, 1 unit",49,3889,1,1
101020,54659206,"Top item 50 in Beauty & health category 101020 - ¥3,889, 1 unit",50,3889,1,1
101020,54659237,"Top item 51 in Beauty & health category 101020 - ¥3,185, 1 unit",51,3185,1,1
101020,35551860,"Top item 52 in Beauty & health category 101020 - ¥3,000, 3 units",52,3000,3,3
101020,41823652,"Top item 53 in Beauty & health category 101020 - ¥3,000, 1 unit",53,3000,1,1
101020,58030022,"Top item 54 in Beauty & health category 101020 - ¥1,790, 1 unit",54,1790,1,1
101384,83265883,"Top item 1 in Travel vouchers - ¥800,000, 4 units",1,800000,4,4
101384,83265861,"Top item 2 in Travel vouchers - ¥50,000, 1 unit",2,50000,1,1
101535,65253459,"Top item 1 in Food & drink category 101535 - ¥3,952,637, 1,021 units",1,3952637,1021,147
101535,65253457,"Top item 2 in Food & drink category 101535 - ¥3,607,518, 769 units",2,3607518,769,142
101535,60180116,"Top item 3 in Food & drink category 101535 - ¥2,883,647, 513 units",3,2883647,513,132
101535,60180117,"Top item 4 in Food & drink category 101535 - ¥2,382,768, 319 units",4,2382768,319,103
101535,65253467,"Top item 5 in Food & drink category 101535 - ¥1,422,250, 219 units",5,1422250,219,97
101535,10993220,"Top item 6 in Food & drink category 101535 - ¥979,589, 238 units",6,979589,238,96
101535,65253458,"Top item 7 in Food & drink category 101535 - ¥695,759, 184 units",7,695759,184,84
101535,60180115,"Top item 8 in Food & drink category 101535 - ¥672,800, 160 units",8,672800,160,85
101535,23426864,"Top item 9 in Food & drink category 101535 - ¥659,308, 121 units",9,659308,121,75
101535,6968541,"Top item 10 in Food & drink category 101535 - ¥616,000, 39 units",10,616000,39,28
101535,10935291,"Top item 11 in Food & drink category 101535 - ¥538,139, 107 units",11,538139,107,57
101535,65253493,"Top item 12 in Food & drink category 101535 - ¥510,666, 80 units",12,510666,80,51
101535,41917472,"Top item 13 in Food & drink category 101535 - ¥399,520, 35 units",13,399520,35,26
101535,56348581,"Top item 14 in Food & drink category 101535 - ¥352,308, 75 units",14,352308,75,46
101535,59119507,"Top item 15 in Food & drink category 101535 - ¥307,989, 44 units",15,307989,44,33
101535,65253494,"Top item 16 in Food & drink category 101535 - ¥306,328, 24 units",16,306328,24,11
101535,48367982,"Top item 17 in Food & drink category 101535 - ¥306,272, 89 units",17,306272,89,52
101535,23426867,"Top item 18 in Food & drink category 101535 - ¥269,914, 39 units",18,269914,39,29
101535,56348578,"Top item 19 in Food & drink category 101535 - ¥253,961, 65 units",19,253961,65,44
101535,11144279,"Top item 20 in Food & drink category 101535 - ¥243,420, 55 units",20,243420,55,37
101535,76187845,"Top item 21 in Food & drink category 101535 - ¥210,600, 37 units",21,210600,37,18
101535,71416633,"Top item 22 in Food & drink category 101535 - ¥195,300, 72 units",22,195300,72,25
101535,65253468,"Top item 23 in Food & drink category 101535 - ¥155,112, 12 units",23,155112,12,11
101535,65253453,"Top item 24 in Food & drink category 101535 - ¥146,645, 16 units",24,146645,16,14
101535,64460843,"Top item 25 in Food & drink category 101535 - ¥146,580, 28 units",25,146580,28,22
101535,62565592,"Top item 26 in Food & drink category 101535 - ¥139,980, 36 units",26,139980,36,19
101535,59473202,"Top item 27 in Food & drink category 101535 - ¥135,000, 27 units",27,135000,27,21
101535,3769027,"Top item 28 in Food & drink category 101535 - ¥122,810, 14 units",28,122810,14,12
101535,41917486,"Top item 29 in Food & drink category 101535 - ¥115,820, 43 units",29,115820,43,35
101535,17269966,"Top item 30 in Food & drink category 101535 - ¥112,140, 12 units",30,112140,12,12
101535,65253491,"Top item 31 in Food & drink category 101535 - ¥112,052, 32 units",31,112052,32,18
101535,3881659,"Top item 32 in Food & drink category 101535 - ¥106,490, 21 units",32,106490,21,14
101535,4200411,"Top item 33 in Food & drink category 101535 - ¥106,120, 14 units",33,106120,14,12
101535,4201143,"Top item 34 in Food & drink category 101535 - ¥106,000, 71 units",34,106000,71,49
101535,3887738,"Top item 35 in Food & drink category 101535 - ¥101,030, 20 units",35,101030,20,19
101535,28628934,"Top item 36 in Food & drink category 101535 - ¥99,792, 26 units",36,99792,26,22
101535,4210847,"Top item 37 in Food & drink category 101535 - ¥98,780, 9 units",37,98780,9,7
101535,29303202,"Top item 38 in Food & drink category 101535 - ¥98,280, 10 units",38,98280,10,7
101535,3807984,"Top item 39 in Food & drink category 101535 - ¥97,632, 25 units",39,97632,25,14
101535,73006384,"Top item 40 in Food & drink category 101535 - ¥96,852, 20 units",40,96852,20,7
101535,65253451,"Top item 41 in Food & drink category 101535 - ¥90,838, 17 units",41,90838,17,10
101535,3876296,"Top item 42 in Food & drink category 101535 - ¥81,110, 10 units",42,81110,10,10
101535,72976847,"Top item 43 in Food & drink category 101535 - ¥81,092, 19 units",43,81092,19,10
101535,11252787,"Top item 44 in Food & drink category 101535 - ¥80,110, 24 units",44,80110,24,21
101535,41917890,"Top item 45 in Food & drink category 101535 - ¥79,230, 11 units",45,79230,11,11
101535,4200380,"Top item 46 in Food & drink category 101535 - ¥65,780, 11 units",46,65780,11,11
101535,75595219,"Top item 47 in Food & drink category 101535 - ¥60,480, 10 units",47,60480,10,10
101535,27958458,"Top item 48 in Food & drink category 101535 - ¥59,400, 2 units",48,59400,2,2
101535,76187844,"Top item 49 in Food & drink category 101535 - ¥56,700, 15 units",49,56700,15,9
101535,68431425,"Top item 50 in Food & drink category 101535 - ¥56,575, 5 units",50,56575,5,1
101535,3768786,"Top item 51 in Food & drink category 101535 - ¥55,920, 8 units",51,55920,8,8
101535,35347401,"Top item 52 in Food & drink category 101535 - ¥54,912, 10 units",52,54912,10,4
101535,67007743,"Top item 53 in Food & drink category 101535 - ¥53,705, 5 units",53,53705,5,4
101535,3770582,"Top item 54 in Food & drink category 101535 - ¥53,100, 13 units",54,53100,13,11
101535,4202342,"Top item 55 in Food & drink category 101535 - ¥51,920, 4 units",55,51920,4,4
101535,73045529,"Top item 56 in Food & drink category 101535 - ¥51,704, 4 units",56,51704,4,2
101535,41917793,"Top item 57 in Food & drink category 101535 - ¥51,580, 4 units",57,51580,4,4
101535,35364424,"Top item 58 in Food & drink category 101535 - ¥49,800, 11 units",58,49800,11,4
101535,77222764,"Top item 59 in Food & drink category 101535 - ¥47,920, 4 units",59,47920,4,2
101535,3799259,"Top item 60 in Food & drink category 101535 - ¥47,250, 18 units",60,47250,18,13
101535,15210439,"Top item 61 in Food & drink category 101535 - ¥46,800, 10 units",61,46800,10,9
101535,4108454,"Top item 62 in Food & drink category 101535 - ¥45,050, 14 units",62,45050,14,13
101535,41918091,"Top item 63 in Food & drink category 101535 - ¥44,400, 3 units",63,44400,3,3
101535,73085053,"Top item 64 in Food & drink category 101535 - ¥44,394, 6 units",64,44394,6,6
101535,4200363,"Top item 65 in Food & drink category 101535 - ¥44,160, 11 units",65,44160,11,11
