genre_id,ranking_group,rows,actual_sales,predicted_sales,sales_mae,sales_total_error,actual_quantity,predicted_quantity,quantity_mae,quantity_total_error,sales_wape,quantity_wape,sales_bias,quantity_bias
511293,Food & drink,180,200463482,193541475.67855006,312086.223608391,56175520.24951038,28813,27289.236819626523,41.500914582662354,7470.164624879224,0.2802281976201051,0.25926368739385774,-0.03453001141349992,-0.05288457225465854
402279,Home & living,180,29616934,31586868.64630636,46008.717127010495,8281569.082861889,5721,6198.881881460662,7.146385100791849,1286.3493181425329,0.2796227686114265,0.22484693552570056,0.06651379397699837,0.08353118011897606
567665,Food & drink,180,113541328,116269818.77523242,175791.17847218405,31642412.12499313,10927,10677.071414477396,13.644708687833564,2456.0475638100415,0.27868629583928356,0.22476869806992236,0.024030816120385868,-0.022872571201849035
205611,Home & living,180,72377978,72165712.85772896,111960.7797078401,20152940.34741122,8125,7872.9806742350065,12.54091597144416,2257.364874859949,0.2784402231768787,0.277829523059686,-0.002932731034169563,-0.031017763171076122
207288,"Bags, travel & accessories",180,21208707,20366618.826884244,32719.73346505341,5889552.023709614,7666,7510.180908751397,7.303278791459984,1314.5901824627972,0.2776950062872581,0.17148319625134323,-0.03970483316666859,-0.020325996771276205
201632,"Baby, toys & games",180,62080609,58780523.52676957,94836.03120348381,17070485.616627086,8658,8578.413512372023,10.492246561363372,1888.6043810454069,0.27497290847496497,0.21813402414476862,-0.053158071842214515,-0.009192248513279912
551736,Home & living,180,30710451,29546909.184843063,46734.116035433166,8412140.88637797,9642,9063.953175796507,11.22084467508689,2019.7520415156405,0.27391785572859123,0.20947438721381875,-0.03788748706936725,-0.059950925555226416
304080,Fashion,180,35648586,33928249.314522274,54035.89291749669,9726460.725149404,4641,4607.47037696779,6.935313028635403,1248.3563451543725,0.2728428197726946,0.2689843450020195,-0.0482582025968078,-0.007224654822712801
567623,Beauty & health,180,20484415,19759187.354284935,30872.388242340465,5557029.883621284,3817,3514.603864394074,5.994339263249352,1078.9810673848833,0.2712808680951486,0.2826777750549865,-0.03540387390682454,-0.07922350945924175
301577,Fashion,180,148287320,146373404.09971777,223029.16011454468,40145248.82061804,7901,8142.308440619603,8.066791641503897,1452.0224954707016,0.2707261067272511,0.18377705296427055,-0.012906807542831269,0.030541506216884326
551732,Home & living,180,34267034,32256478.8562518,51434.900971923875,9258282.174946297,8101,7526.885382479639,10.7942717258071,1942.9689106452781,0.2701804356614668,0.2398430947593233,-0.05867315927454362,-0.07086959850887066
101535,Food & drink,180,27091211,26832615.680901993,40192.40015451077,7234632.027811938,5398,5494.619750636317,8.667401071207093,1560.1321928172767,0.267047199470409,0.2890204136378801,-0.009545358422626694,0.017899175738480343
110632,Food & drink,180,173032726,158422307.968179,256240.82652738906,46123348.77493003,22601,21152.154309775855,32.41126695289439,5834.02805152099,0.2665585282111895,0.25813141239418563,-0.08443731061499321,-0.06410537986036657
214781,Food & drink,180,34864103,33361502.21275512,51627.89603832963,9293021.286899334,3288,3168.4869672261148,4.461876950384243,803.1378510691637,0.2665498460378956,0.24426333669986733,-0.04309879382942618,-0.03634824597745902
206471,Fashion,180,125258109,111763403.76085335,184773.55947780702,33259240.706005264,25913,22723.233171137043,37.82219672090643,6807.995409763158,0.2655256491697896,0.26272509588867204,-0.10773518255130811,-0.12309523516624696
564647,Food & drink,180,51350125,47056886.446776055,74046.00315787131,13328280.568416836,5933,5444.656460742244,7.53775085010777,1356.7951530193986,0.25955692548785103,0.2286861879351759,-0.08360716849713501,-0.08230971502743228
401534,Home & living,180,24486801,24821100.91285344,34617.25322276677,6231105.580098018,7914,7984.910522095814,7.476513366240077,1345.772405923214,0.25446793070675167,0.170049583765885,0.01365224934255146,0.00896013673184402
509434,Electronics,180,67156730,63896019.08273495,94160.58539345626,16948905.370822128,19694,19252.227156076224,22.809058697862362,4105.630565615225,0.2523783598579342,0.20847113667184042,-0.048553747588142696,-0.02243184949343842
204964,Sports & outdoors,180,32097101,31443483.53652009,44737.16004080748,8052688.807345347,5565,5840.555329856598,7.016167440536955,1262.9101392966518,0.25088523749684893,0.22693803042168045,-0.02036375383184637,0.04951578254386312
216424,Beauty & health,180,61587384,58903589.70933633,85460.68152984291,15382922.675371725,10743,10105.26411678399,13.720302218191698,2469.6543992745055,0.249773925701597,0.22988498550446854,-0.04357701393297801,-0.0593629231328316
206440,Fashion,180,233751553,212543238.0706577,323695.7947675356,58265243.05815641,41537,37700.764481425795,56.81775689104832,10227.196240388697,0.24926141585102712,0.24621894312031917,-0.09073015625843692,-0.09235706764027747
401131,"Baby, toys & games",180,50961356,49322847.39622958,69958.71018015037,12592567.832427068,15992,15255.099528277955,20.680449053922548,3722.4808297060586,0.24710032897136935,0.23277143757541638,-0.03215198205813872,-0.04607931914219891
567645,Food & drink,180,50394346,49606022.7262796,68665.7374868993,12359832.747641874,21530,21601.909613676664,28.182228677551787,5072.801161959322,0.245262290885606,0.23561547431302005,-0.015643089677568164,0.003339972767146487
566061,Food & drink,180,39074189,40325750.40627515,51668.01993769748,9300243.588785546,7207,7638.047251797646,9.562643689529732,1721.2758641153519,0.2380150126413512,0.2388338926204179,0.03203038727880323,0.059809525710787556
502835,Electronics,180,125801048,123893920.87775734,164938.0365912144,29688846.58641859,16967,17367.826275765423,13.315652441111045,2396.817439399988,0.23599840429325034,0.141263478481758,-0.01515986673054313,0.023623874330489944
563339,Food & drink,180,314215168,315883970.8294359,408276.2821199569,73489730.78159225,41091,40545.71494285712,48.000382791740684,8640.068902513323,0.2338834603350283,0.21026669836492962,0.005311019324935596,-0.013270182208826238
101020,Beauty & health,180,36304150,34912268.65541524,46608.45181657043,8389521.326982677,8287,7623.433823629436,11.23680163965725,2022.624295138305,0.23108987063414727,0.24407195548911606,-0.03833945553290087,-0.08007314786660599
558754,Beauty & health,180,123625758,119179148.21832635,157593.42397394901,28366816.315310825,9069,8616.981989792059,10.530869089951004,1895.5564361911806,0.22945716794157756,0.20901493397190216,-0.035968311568804735,-0.049842100585284065
